course_title,course_difficulty,course_url,course_skills
Getting Started with SAS Programming,Beginner,https://www.coursera.org/learn/sas-programming-basics,"['SAS Studio', 'Import Data', 'Reports', 'Prepare Data', 'SAS Programs']"
Getting started with Google Workspace,Beginner,https://www.coursera.org/specializations/getting-started-with-google-workspace,[]
Giving Helpful Feedback,Beginner,https://www.coursera.org/learn/feedback,"['Communication', 'Staff Management', 'Coaching', 'Performance Management']"
Global Diplomacy – Diplomacy in the Modern World,Mixed,https://www.coursera.org/learn/global-diplomacy,"['Policy Analysis', 'Art', 'History', 'International Relations']"
Global Diplomacy: the United Nations in the World,Beginner,https://www.coursera.org/learn/global-diplomacy-un,[]
Global Procurement and Sourcing,Beginner,https://www.coursera.org/specializations/procurement-sourcing,"['Negotiation', 'Contracts']"
Go Beyond the Numbers: Translate Data into Insights,Advanced,https://www.coursera.org/learn/go-beyond-the-numbers-translate-data-into-insight,"['Python Programming', 'Tableau Software', 'Data Visualization (DataViz)', 'Effective Communication', 'Exploratory Data Analysis']"
Good with Words: Writing and Editing,Beginner,https://www.coursera.org/specializations/good-with-words,"['Persuasion', 'Creativity', 'Writing', 'Time management', 'Editing']"
Goodwill® Career Coach and Navigator,Beginner,https://www.coursera.org/professional-certificates/goodwill-career-coach-and-navigator,"['Crisis Intervention', 'establishing trust', 'establish coaching agreements', 'Human-centered coaching', 'Case Management', 'outreach', 'intake', 'Gap Analysis', 'Recruitment', 'Occupational guidance', 'onboarding preparation', 'resume preparation', 'Networking', 'Professional Development', 'Research technology trends', 'establish business partnerships', 'virtual coaching']"
Google Advanced Data Analytics,Advanced,https://www.coursera.org/professional-certificates/google-advanced-data-analytics,"['Data Science', 'Regression Models', 'Predictive Modelling', 'Exploratory Data Analysis (EDA)', 'Statistical Analysis', 'Machine Learning', 'Python Programming', 'Data Analysis', 'Jupyter Notebook', 'Tableau Software', 'Data Visualization (DataViz)', 'Kaggle']"
Google Business Intelligence,Advanced,https://www.coursera.org/professional-certificates/google-business-intelligence,"['Data Modeling', 'Business Analysis', 'Bigquery', 'Sheets', 'Data Analysis', 'Extraction, Transformation And Loading (ETL)', 'Business Process', 'Tableau Software', 'Data Visualization (DataViz)', 'Business Intelligence', 'SQL', 'Dashboarding and Reporting']"
Google Cloud Big Data and Machine Learning Fundamentals,Beginner,https://www.coursera.org/learn/gcp-big-data-ml-fundamentals,"['Tensorflow', 'Bigquery', 'Google Cloud Platform', 'Cloud Computing']"
Google Cloud Database Engineer,Intermediate,https://www.coursera.org/specializations/google-cloud-database-engineer,[]
Google Cloud Digital Leader Training,Beginner,https://www.coursera.org/professional-certificates/google-cloud-digital-leader-training,[]
Google Cloud Fundamentals: Core Infrastructure,Beginner,https://www.coursera.org/learn/gcp-fundamentals,"['Google Compute Engine', 'Google App Engine (GAE)', 'Google Cloud Platform', 'Cloud Computing']"
Google Cybersecurity,Beginner,https://www.coursera.org/professional-certificates/google-cybersecurity,"['Linux', 'Python Programming', 'Security Information and Event Management (SIEM) tools', 'Intrusion Detection Systems (IDS)', 'SQL']"
Google Data Analytics,Beginner,https://www.coursera.org/professional-certificates/google-data-analytics,"['Job portfolio', 'Data Cleansing', 'Data Analysis', 'Data Visualization (DataViz)', 'case study', 'Spreadsheet', 'Metadata', 'Data Collection', 'Data Ethics', 'SQL', 'Data Calculations', 'Data Aggregation', 'R Programming', 'R Markdown', 'Rstudio', 'Tableau Software', 'Presentation', 'Sample Size Determination', 'Data Integrity', 'Questioning', 'Decision-Making', 'Problem Solving']"
Google Data Analytics,Beginner,https://www.coursera.org/professional-certificates/analytique-des-donnees-google,"['Tableurs', 'Visualisation des données (DataViz)', 'SQL', 'Nettoyage des données', 'Analyse de donnees', 'Prise de décision', 'Résolution de problèmes', 'Questionnement', 'Presentation', 'Logiciel Tableau', 'Détermination de la taille d’échantillon', 'Feuille de calcul', 'Intégrité des données', ""Portfolio pour la recherche d'emploi"", 'Étude de cas', 'programmation R', 'R Markdown', 'Rstudio', 'Analyse des données', 'Agrégation des données', 'Calculs de données', 'Collecte de données', 'Éthique des données', 'Métadonnées']"
Google Data Analytics (DE),Beginner,https://www.coursera.org/professional-certificates/google-data-analytics-de,"['Datenerhebung', 'Metadaten', 'Tabellenkalkulation', 'Datenethik', 'SQL', 'Datenbereinigung', 'Kalkulationstabelle', 'Datenvisualisierung (DataViz)', 'Datenanalyse', '-\tR-Programmierung', '-\tDatenvisualisierung (DataViz)', '-\tDatenanalyse', '-\tRstudio', '-\tR Markdown', '-\tPräsentation', '-\tTableau-Software', '-\tFallstudie', '-\tJob-Portfolio', '-\tDatenbereinigung', 'Entscheidungsfindung', 'Problemlösung', 'Fragestellung', 'Datenberechnungen', '-\tTabellenkalkulation', 'Datenaggregation', 'Datenintegrität', 'Bestimmung der Stichprobengröße']"
Google Data Analytics (PT),Beginner,https://www.coursera.org/professional-certificates/analise-de-dados-do-google,"['Visualização de dados (DataViz)', 'Limpeza de dados', 'Planilha', 'SQL', 'Análise dos dados', 'análise de dados', 'Questionamento', 'Solução de problemas', 'Tomada de decisões', 'Cálculos de dados', 'Agregação de dados', 'Estudo de caso', 'Portfólio profissional', 'programação em R', 'R Markdown', 'Rstudio', 'Apresentação', 'Software Tableau', 'Integridade dos dados', 'Determinação do tamanho da amostra', 'Metadados', 'Ética em Dados', 'Coleta de Dados']"
Google Data Analytics Capstone: Complete a Case Study,Beginner,https://www.coursera.org/learn/google-data-analytics-capstone,"['Job portfolio', 'Data Cleansing', 'Data Analysis', 'Data Visualization (DataViz)', 'case study']"
Google Digital Marketing & E-commerce,Beginner,https://www.coursera.org/professional-certificates/google-digital-marketing-ecommerce,"['Marketing', 'E-Commerce', 'display advertising', 'Email Marketing', 'Search Engine Optimization (SEO)']"
Google IT Automation with Python,Beginner,https://www.coursera.org/professional-certificates/google-it-automation,"['Using Version Control', 'Troubleshooting & Debugging', 'Python Programming', 'Configuration Management', 'Automation']"
Google IT Support,Beginner,https://www.coursera.org/professional-certificates/support-informatique-google,"['Service client', 'Débogage', 'Cloud computing.', 'Algorithmes et techniques de chiffrement', 'Protocoles réseau']"
Google IT Support,Beginner,https://www.coursera.org/professional-certificates/google-it-support,"['Debugging', 'Encryption Algorithms and Techniques', 'Customer Service', 'Network Protocols', 'Cloud Computing']"
Google IT Support (Deutsch),Beginner,https://www.coursera.org/professional-certificates/google-it-de,"['Debugging', 'Customer Service', 'Network Protocols', 'Encryption Algorithms', 'Cloud Computing']"
Google Marketing Digital e E-Commerce,Beginner,https://www.coursera.org/professional-certificates/certificado-de-carrera-de-google-marketing-digital-e-e-commerce,"['Optimización de motores de búsqueda (SEO)', 'Marketing', 'Publicidad gráfica', 'Marketing por correo electrónico', 'Comercio electrónico']"
Google Professional Workspace Administrator,Beginner,https://www.coursera.org/professional-certificates/g-suite-administration,[]
Google Project Management,Beginner,https://www.coursera.org/professional-certificates/gestion-de-projet-google,"['Gestion des partenaires', 'Gestion de projet', 'Résolution de problèmes', 'Gestion de la qualité', 'Communication efficace', 'Gestion des risques', 'Exécution du projet', 'Réflexion stratégique', 'Coaching', 'Gestion Agile', 'Influencer Marketing', 'Scrum', 'Planification de projet', 'Approvisionnement', 'Estimation de la tâche', 'Gestion du changement', 'Gestion de projets', 'Culture organisationnelle', 'Perfectionnement professionnel', 'Charte de projet', 'Gestion des parties prenantes', 'Écriture commerciale']"
Google Project Management (DE),Beginner,https://www.coursera.org/professional-certificates/google-project-management-de,"['Projektmanagement', 'Strategisches Denken', 'Projektabwicklung', 'Qualitätsmanagement', 'Risikomanagement', 'Veränderungsmanagement', 'Karriereentwicklung', 'Organisationskultur', '•\tProblemlösung', '•\tScrum', '•\tAgiles Management', '•\tEinflussnahme', '•\tCoaching', 'Aufgabenschätzung', 'Projektplanung', 'Beschaffung', 'Stakeholder-Management', 'Business Writing', 'Projektcharta', 'Problemlösung', 'Effektive Kommunikation']"
Google Project Management (PT),Beginner,https://www.coursera.org/professional-certificates/gestao-de-projetos-do-google,"['Escrita de negócios', 'Pensamento estratégico', 'gerenciamento de projetos', 'Termo de abertura do projeto', 'Coaching', 'Influencia', 'Gerenciamento Agile', 'Solução de problemas', 'Scrum', 'Gerenciamento da qualidade', 'Gerenciamento de riscos', 'Execução de projetos', 'Cultura organizacional', 'gestão de mudança', 'desenvolvimento de carreira', 'Compras', 'gestão de riscos', 'Planejamento de projetos', 'Estimativa de tarefas', 'Comunicação eficaz', 'Gerenciamento das partes interessadas']"
Google Project Management:,Beginner,https://www.coursera.org/professional-certificates/google-project-management,"['Organizational Culture', 'Career Development', 'Strategic Thinking', 'Change Management', 'Project Management', 'Quality Management', 'Project Execution', 'Risk Management', 'Coaching', 'Influencing', 'Agile Management', 'Problem Solving', 'Scrum', 'Stakeholder Management', 'Effective Communication', 'Business Writing', 'Project Charter', 'Project Planning', 'Task Estimation', 'Procurement']"
Google UX Design,Beginner,https://www.coursera.org/professional-certificates/google-ux-design,"['User Experience (UX)', 'UX Research', 'Wireframe', 'Prototype', 'User Experience Design (UXD)', 'mockup', 'Figma', 'Usability Testing', 'UX design jobs']"
Google UX Design,Beginner,https://www.coursera.org/professional-certificates/conception-ux-google,"['Conception de l’expérience utilisateur (UXD)', 'Tests de la facilité d’utilisation', 'Expérience utilisateur (UX)', 'Prototype', 'Recherche UX', 'Test de facilité d’utilisation', 'Emplois de conception UX.', 'Conception Expérience Utilisateur (UXD)', 'Armature', 'Adobe XD', 'Test d’utilisabilité', 'Figma', 'maquette', 'Maquette fonctionnelle']"
Google UX Design (DE),Beginner,https://www.coursera.org/professional-certificates/google-ux-design-de,"['Adobe XD', 'User Experience (UX)', 'Usability-Tests', 'Prototyp', 'User Experience Design (UXD)', 'UX-Forschung', 'Wireframe', 'Modell', 'Figma', 'UX Research', 'Jobs im Bereich UX-Design']"
Google UX Design (PT),Beginner,https://www.coursera.org/professional-certificates/ux-design-do-google,"['Design de experiência do usuário (UXD)', 'maquete', 'Figma', 'Prototipo', 'Experiência do usuário (UX)', 'Pesquisa de UX', 'Wireframe', 'Testagem de usabilidade', 'Adobe XD', 'Empregos em Design de UX']"
Google شهادة تقنية المعلومات من,Beginner,https://www.coursera.org/professional-certificates/google-it-arabic,"['File Shortcut', 'Privacy', 'Troubleshooting', 'Operating Systems', 'Directory Service', 'Email', 'Provisioning', 'Network Service', 'Subnetwork', 'Network Layer', 'Virtual Private Network (VPN)', 'Switches', 'Malware', 'Cryptography', 'Disk Encryption', 'Reverse Proxy', 'Systems Monitoring', 'Interfaces', 'Process State']"
Google サイバーセキュリティ,Beginner,https://www.coursera.org/professional-certificates/google-cybersecurity-jp,[]
Google データアナリティクス,Beginner,https://www.coursera.org/professional-certificates/data-analytics-japanese,['ビジュアライゼーション']
Google 데이터 애널리틱스 수료증 이수 과정,Beginner,https://www.coursera.org/professional-certificates/google-data-analytics-korean,"['스프레드시트', '메타데이터', 'SQL', '데이터 윤리', '데이터 수집', '프레젠테이션', 'Tableau Software', '데이터 분석', '데이터 시각화', '의사결정', '문제 해결', '질문', '직업 포트폴리오', '사례 연구 활동', '데이터 시각화(DataViz)', '데이터 정리', 'R Markdown', 'Rstudio', 'R 프로그래밍', '샘플 크기 결정', '데이터 무결성', '데이터 집계', '데이터 계산']"
Graphic Design,Beginner,https://www.coursera.org/specializations/graphic-design,"['Visual Communication', 'Branding Communication', 'Graphic Design', 'Art History', 'Typography']"
HRCI Human Resource Associate,Beginner,https://www.coursera.org/professional-certificates/hrci-human-resource-associate,"['Performance Management', 'Compliance strategy', 'Training development', 'Employee Relations', 'Recruitment']"
